recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,uplift_score
2,4) $350 - $500,416.75,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
4,4) $350 - $500,408.29,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,2) $100 - $200,144.61,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
2,4) $350 - $500,402.59,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
12,2) $100 - $200,174.18,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
9,4) $350 - $500,457.31,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
4,4) $350 - $500,390.7,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
12,4) $350 - $500,389.4,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
2,3) $200 - $350,249.3,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,4) $350 - $500,407.85,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
6,1) $0 - $100,47.69,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,2) $100 - $200,169.54,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
5,2) $100 - $200,135.02,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,4) $350 - $500,489.54,1,0,Urban,0,Web,No E-Mail,1,0,0.0,0,0.01
10,4) $350 - $500,365.75,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
9,4) $350 - $500,383.62,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,258.6,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
8,2) $100 - $200,103.78,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,3) $200 - $350,345.35,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
3,3) $200 - $350,235.37,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
10,1) $0 - $100,37.75,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,1) $0 - $100,71.77,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,2) $100 - $200,166.06,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
4,4) $350 - $500,421.72,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
1,1) $0 - $100,69.22,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,255.36,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
8,1) $0 - $100,99.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,1) $0 - $100,68.69,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
10,2) $100 - $200,158.96,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
5,1) $0 - $100,59.77,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,260.48,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
3,2) $100 - $200,176.5,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,325.2,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
10,3) $200 - $350,302.17,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
11,4) $350 - $500,358.76,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
4,3) $200 - $350,255.11,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
11,4) $350 - $500,358.13,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,0.0,1,0.01
1,4) $350 - $500,448.26,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,209.77,1,1,Rural,0,Web,No E-Mail,1,0,0.0,0,0.01
1,4) $350 - $500,470.48,1,1,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.01
5,2) $100 - $200,102.39,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,259.52,0,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,2) $100 - $200,110.24,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
12,3) $200 - $350,334.54,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
7,2) $100 - $200,179.52,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
5,4) $350 - $500,434.28,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
5,2) $100 - $200,116.67,1,0,Rural,0,Web,No E-Mail,1,0,0.0,0,0.01
2,4) $350 - $500,352.13,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
10,3) $200 - $350,348.24,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
4,4) $350 - $500,419.59,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.01
1,1) $0 - $100,87.23,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,3) $200 - $350,252.54,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
9,4) $350 - $500,366.56,1,0,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.01
5,4) $350 - $500,369.89,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,1) $0 - $100,36.26,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,287.63,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,4) $350 - $500,426.04,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
8,1) $0 - $100,42.64,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,209.84,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
8,4) $350 - $500,395.15,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,2) $100 - $200,134.81,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,2) $100 - $200,147.96,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
5,3) $200 - $350,325.85,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
4,4) $350 - $500,365.41,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
4,4) $350 - $500,383.5,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.01
11,3) $200 - $350,288.92,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,3) $200 - $350,297.81,1,0,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.01
2,3) $200 - $350,248.91,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
4,2) $100 - $200,167.94,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
2,4) $350 - $500,373.85,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
3,1) $0 - $100,69.56,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,2) $100 - $200,177.3,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
8,2) $100 - $200,191.27,0,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
9,3) $200 - $350,289.89,1,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,1) $0 - $100,98.88,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
8,2) $100 - $200,189.28,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
7,3) $200 - $350,291.83,1,1,Surburban,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
10,1) $0 - $100,36.41,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,2) $100 - $200,110.6,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
3,4) $350 - $500,361.4,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
9,3) $200 - $350,238.34,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
12,4) $350 - $500,385.77,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
10,2) $100 - $200,177.48,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
5,3) $200 - $350,206.35,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
8,3) $200 - $350,260.46,1,0,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
4,2) $100 - $200,173.34,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
10,3) $200 - $350,293.55,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,343.88,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
7,4) $350 - $500,356.6,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,281.54,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,346.57,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,237.11,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
9,1) $0 - $100,92.41,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
12,3) $200 - $350,230.14,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.01
1,4) $350 - $500,357.1,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,266.12,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,2) $100 - $200,196.91,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
8,2) $100 - $200,172.99,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,2) $100 - $200,103.33,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,2) $100 - $200,144.12,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
9,1) $0 - $100,72.79,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,2) $100 - $200,157.78,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
11,3) $200 - $350,321.56,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,2) $100 - $200,117.82,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,1) $0 - $100,52.72,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,4) $350 - $500,424.97,1,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
2,2) $100 - $200,198.62,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,234.5,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
8,4) $350 - $500,365.62,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
3,3) $200 - $350,212.67,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,324.34,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
6,3) $200 - $350,242.34,1,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.01
4,2) $100 - $200,169.84,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
8,1) $0 - $100,45.39,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,307.38,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,305.16,0,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
4,1) $0 - $100,36.53,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
3,2) $100 - $200,160.08,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,4) $350 - $500,353.11,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
4,3) $200 - $350,264.48,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
3,3) $200 - $350,286.7,0,1,Rural,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
6,1) $0 - $100,59.53,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,364.08,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,223.24,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,4) $350 - $500,494.15,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
8,1) $0 - $100,60.57,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
7,3) $200 - $350,323.92,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
8,3) $200 - $350,216.36,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
7,2) $100 - $200,120.6,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,223.18,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.01
1,1) $0 - $100,38.07,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
12,4) $350 - $500,410.71,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
9,1) $0 - $100,77.43,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
6,4) $350 - $500,405.07,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
4,1) $0 - $100,37.3,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,1) $0 - $100,37.63,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
10,1) $0 - $100,53.58,1,0,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
1,2) $100 - $200,100.86,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,261.46,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
8,3) $200 - $350,238.68,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
4,1) $0 - $100,68.43,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
4,2) $100 - $200,101.62,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
12,1) $0 - $100,45.94,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
2,1) $0 - $100,30.81,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,247.64,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
3,2) $100 - $200,178.54,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,267.35,0,1,Rural,0,Web,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,238.34,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,3) $200 - $350,209.73,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,1) $0 - $100,84.36,0,1,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
11,1) $0 - $100,37.85,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.01
7,1) $0 - $100,62.36,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
7,4) $350 - $500,492.02,1,1,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.01
9,3) $200 - $350,326.74,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
10,4) $350 - $500,387.77,1,1,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
11,1) $0 - $100,97.97,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,4) $350 - $500,476.04,1,1,Urban,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
5,3) $200 - $350,349.03,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
4,4) $350 - $500,429.71,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,464.98,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
5,1) $0 - $100,79.78,0,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.01
1,3) $200 - $350,265.9,1,1,Urban,0,Phone,No E-Mail,1,0,0.0,0,0.01
1,1) $0 - $100,99.34,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,4) $350 - $500,405.29,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,248.37,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,4) $350 - $500,386.03,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
7,3) $200 - $350,313.07,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,356.59,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
5,2) $100 - $200,199.44,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
6,1) $0 - $100,47.82,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,1) $0 - $100,45.56,1,0,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.01
4,1) $0 - $100,91.14,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,205.56,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
12,3) $200 - $350,271.12,1,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
2,3) $200 - $350,265.35,1,0,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.01
1,1) $0 - $100,33.46,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,200.82,1,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
1,3) $200 - $350,287.9,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,1) $0 - $100,92.46,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,3) $200 - $350,214.38,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,4) $350 - $500,430.21,0,1,Rural,0,Phone,Mens E-Mail,1,0,0.0,1,0.01
10,3) $200 - $350,217.63,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
11,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,2) $100 - $200,124.77,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,4) $350 - $500,356.52,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
12,2) $100 - $200,105.34,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
2,1) $0 - $100,69.85,1,0,Rural,0,Phone,No E-Mail,1,0,0.0,0,0.01
6,4) $350 - $500,490.97,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
6,4) $350 - $500,384.55,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
1,2) $100 - $200,186.68,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
5,1) $0 - $100,71.72,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,4) $350 - $500,415.29,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,320.14,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
12,3) $200 - $350,338.04,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,210.37,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,3) $200 - $350,348.8,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
5,2) $100 - $200,135.15,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,202.85,1,0,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,292.92,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,2) $100 - $200,169.36,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,1) $0 - $100,86.9,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
12,3) $200 - $350,341.66,1,1,Surburban,0,Multichannel,No E-Mail,1,0,0.0,0,0.01
11,2) $100 - $200,174.25,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,227.29,1,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
1,1) $0 - $100,58.64,0,1,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
10,1) $0 - $100,36.83,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,255.81,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,264.07,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
12,3) $200 - $350,328.31,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
12,1) $0 - $100,82.28,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,2) $100 - $200,118.28,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
9,4) $350 - $500,366.39,1,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
3,4) $350 - $500,389.62,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,1) $0 - $100,50.29,1,0,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,4) $350 - $500,419.51,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,241.5,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,2) $100 - $200,197.77,1,0,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,2) $100 - $200,197.71,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,328.43,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
9,4) $350 - $500,356.53,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
9,3) $200 - $350,339.13,1,1,Rural,0,Web,No E-Mail,1,0,0.0,0,0.01
6,2) $100 - $200,103.32,0,1,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,1) $0 - $100,50.23,1,0,Urban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
10,3) $200 - $350,217.7,1,0,Urban,0,Multichannel,No E-Mail,1,0,0.0,0,0.01
7,3) $200 - $350,323.47,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
4,2) $100 - $200,112.52,0,1,Rural,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,3) $200 - $350,256.21,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,1) $0 - $100,78.77,1,0,Rural,0,Web,No E-Mail,0,0,0.0,0,0.01
1,3) $200 - $350,223.63,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,2) $100 - $200,136.73,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
12,3) $200 - $350,215.7,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
1,4) $350 - $500,362.46,1,1,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
1,4) $350 - $500,429.34,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
9,4) $350 - $500,428.03,1,0,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
11,3) $200 - $350,249.11,0,1,Surburban,0,Web,No E-Mail,0,0,0.0,0,0.01
4,1) $0 - $100,72.88,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
4,4) $350 - $500,442.72,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,1) $0 - $100,72.53,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,3) $200 - $350,244.92,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
4,4) $350 - $500,423.36,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,2) $100 - $200,196.03,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
6,3) $200 - $350,329.83,0,1,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
8,1) $0 - $100,99.42,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
4,3) $200 - $350,251.71,1,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
8,2) $100 - $200,176.76,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
4,3) $200 - $350,200.11,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
3,4) $350 - $500,496.92,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,213.57,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
6,3) $200 - $350,247.63,1,0,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
10,3) $200 - $350,302.37,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0,0,0.01
7,1) $0 - $100,60.81,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
10,4) $350 - $500,484.24,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
10,1) $0 - $100,58.4,1,0,Surburban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
1,1) $0 - $100,36.48,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,3) $200 - $350,323.23,1,0,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
1,3) $200 - $350,209.35,1,0,Rural,0,Web,Mens E-Mail,1,0,0.0,1,0.01
1,3) $200 - $350,342.39,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0,0,0.01
11,1) $0 - $100,73.29,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.01
2,3) $200 - $350,261.13,1,1,Surburban,0,Web,Mens E-Mail,1,0,0.0,1,0.01
9,3) $200 - $350,332.3,0,1,Urban,0,Web,Mens E-Mail,0,0,0.0,1,0.01
2,4) $350 - $500,416.72,1,0,Urban,0,Phone,No E-Mail,0,0,0.0,0,0.01
2,2) $100 - $200,129.59,0,1,Urban,0,Web,No E-Mail,1,0,0.0,0,0.01
1,3) $200 - $350,285.37,1,0,Rural,0,Phone,No E-Mail,0,0,0.0,0,0.01
10,4) $350 - $500,381.3,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
11,4) $350 - $500,357.42,0,1,Urban,0,Web,No E-Mail,0,0,0.0,0,0.01
2,1) $0 - $100,93.15,0,1,Surburban,0,Phone,No E-Mail,1,0,0.0,0,0.01
10,1) $0 - $100,79.79,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.01
11,1) $0 - $100,29.99,1,0,Rural,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
9,3) $200 - $350,265.21,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0.0,1,0.01
11,3) $200 - $350,345.01,1,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
1,4) $350 - $500,357.0,0,1,Urban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
3,3) $200 - $350,205.42,0,1,Surburban,0,Web,No E-Mail,1,0,0.0,0,0.01
9,1) $0 - $100,73.14,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0.0,1,0.01
