recency,history,zip_code,channel,newbie,uplift_score
2,688.53,Urban,Multichannel,1,0.01
8,288.31,Urban,Phone,1,0.01
1,49.33,Surburban,Phone,1,0.01
1,71.15,Urban,Web,0,0.01
9,549.89,Surburban,Phone,1,0.01
3,377.06,Surburban,Multichannel,0,0.01
2,611.8,Urban,Web,1,0.01
9,269.32,Surburban,Web,0,0.01
2,165.0,Urban,Web,0,0.01
1,817.02,Rural,Phone,1,0.01
1,1755.12,Urban,Web,1,0.01
10,379.55,Rural,Phone,0,0.01
1,1337.81,Surburban,Phone,1,0.01
7,428.11,Urban,Phone,0,0.01
6,142.84,Surburban,Phone,0,0.01
2,1114.21,Rural,Multichannel,1,0.01
8,40.35,Urban,Phone,1,0.01
2,55.02,Urban,Web,0,0.01
9,74.71,Surburban,Phone,1,0.01
10,183.53,Rural,Phone,0,0.01
5,265.89,Urban,Web,1,0.01
7,134.3,Surburban,Web,0,0.01
1,1865.51,Rural,Web,1,0.01
4,525.84,Surburban,Web,1,0.01
9,103.85,Urban,Phone,1,0.01
11,118.01,Rural,Web,1,0.01
2,85.63,Urban,Web,1,0.01
7,199.26,Urban,Phone,1,0.01
9,251.78,Surburban,Web,1,0.01
9,60.26,Surburban,Phone,0,0.01
6,533.04,Urban,Web,1,0.01
4,33.58,Urban,Phone,0,0.01
4,389.2,Surburban,Multichannel,0,0.01
5,46.05,Surburban,Web,0,0.01
1,1596.15,Urban,Multichannel,1,0.01
11,417.16,Surburban,Phone,0,0.01
7,482.12,Rural,Phone,0,0.01
10,137.74,Surburban,Web,1,0.01
2,100.31,Rural,Web,1,0.01
2,308.94,Urban,Web,0,0.01
1,515.67,Urban,Multichannel,1,0.01
10,64.63,Rural,Phone,0,0.01
9,54.24,Surburban,Phone,0,0.01
9,107.68,Urban,Phone,1,0.01
5,289.65,Surburban,Multichannel,0,0.01
1,413.94,Urban,Phone,1,0.01
1,164.39,Urban,Phone,0,0.01
5,74.74,Urban,Phone,0,0.01
9,358.53,Surburban,Multichannel,1,0.01
8,500.49,Urban,Phone,1,0.01
3,541.58,Urban,Multichannel,1,0.01
3,158.2,Urban,Phone,1,0.01
1,301.31,Urban,Phone,0,0.01
1,248.08,Urban,Web,0,0.01
4,33.65,Urban,Phone,0,0.01
2,970.64,Urban,Web,1,0.01
2,612.97,Urban,Multichannel,1,0.01
4,384.49,Surburban,Web,1,0.01
1,1245.13,Urban,Phone,1,0.01
11,106.45,Urban,Web,0,0.01
12,89.33,Rural,Phone,1,0.01
9,366.62,Surburban,Multichannel,1,0.01
4,488.07,Surburban,Web,0,0.01
4,444.07,Urban,Multichannel,0,0.01
1,185.03,Surburban,Web,0,0.01
10,292.52,Surburban,Web,1,0.01
4,51.72,Urban,Phone,0,0.01
6,112.2,Urban,Phone,1,0.01
1,35.52,Surburban,Web,1,0.01
7,710.88,Rural,Multichannel,1,0.01
1,60.76,Surburban,Web,1,0.01
1,196.98,Surburban,Web,0,0.01
4,308.42,Rural,Web,0,0.01
7,431.17,Urban,Multichannel,0,0.01
1,154.09,Rural,Phone,1,0.01
5,57.49,Urban,Phone,0,0.01
12,98.31,Urban,Phone,1,0.01
1,54.57,Rural,Web,1,0.01
2,54.3,Urban,Web,0,0.01
4,383.41,Surburban,Web,0,0.01
11,389.37,Surburban,Web,0,0.01
1,205.86,Surburban,Web,0,0.01
4,379.15,Surburban,Web,0,0.01
1,620.07,Urban,Multichannel,1,0.01
9,487.8,Urban,Multichannel,0,0.01
8,945.21,Rural,Web,1,0.01
2,185.42,Urban,Phone,1,0.01
5,155.94,Urban,Phone,1,0.01
10,209.45,Urban,Phone,1,0.01
2,543.95,Surburban,Phone,1,0.01
2,241.1,Urban,Web,1,0.01
10,234.56,Urban,Phone,1,0.01
6,168.77,Urban,Web,0,0.01
3,760.11,Surburban,Web,1,0.01
1,165.74,Rural,Phone,1,0.01
4,276.63,Surburban,Multichannel,1,0.01
1,71.33,Urban,Web,1,0.01
8,365.62,Urban,Web,0,0.01
4,474.77,Surburban,Phone,0,0.01
2,287.42,Urban,Phone,0,0.01
9,252.5,Urban,Phone,0,0.01
2,649.19,Surburban,Web,1,0.01
2,192.95,Rural,Phone,0,0.01
5,210.55,Rural,Phone,1,0.01
3,558.52,Urban,Web,1,0.01
10,227.57,Urban,Phone,1,0.01
3,94.13,Rural,Phone,0,0.01
3,184.58,Urban,Web,0,0.01
5,30.79,Urban,Phone,0,0.01
7,1070.05,Urban,Phone,1,0.01
1,415.64,Rural,Phone,0,0.01
12,212.29,Surburban,Phone,0,0.01
7,107.15,Urban,Phone,1,0.01
6,200.23,Rural,Web,1,0.01
10,200.13,Rural,Multichannel,0,0.01
9,268.76,Surburban,Web,0,0.01
8,1161.95,Surburban,Multichannel,1,0.01
9,29.99,Rural,Web,1,0.01
9,34.91,Urban,Web,0,0.01
10,109.34,Urban,Web,1,0.01
1,57.44,Rural,Phone,0,0.01
1,235.31,Urban,Web,1,0.01
9,114.64,Rural,Web,1,0.01
4,266.13,Urban,Multichannel,1,0.01
4,169.02,Urban,Web,0,0.01
1,77.5,Surburban,Phone,1,0.01
8,76.34,Urban,Phone,1,0.01
1,59.28,Surburban,Phone,1,0.01
1,287.41,Urban,Phone,0,0.01
10,202.9,Surburban,Web,1,0.01
12,434.53,Urban,Web,1,0.01
3,51.11,Surburban,Phone,1,0.01
4,929.33,Surburban,Multichannel,1,0.01
9,184.72,Urban,Phone,0,0.01
4,126.94,Surburban,Phone,0,0.01
1,106.32,Surburban,Web,1,0.01
3,164.81,Rural,Phone,0,0.01
1,1916.16,Surburban,Multichannel,1,0.01
11,111.94,Rural,Web,1,0.01
5,182.89,Surburban,Phone,0,0.01
7,152.65,Surburban,Web,0,0.01
1,474.35,Rural,Multichannel,0,0.01
12,385.95,Surburban,Multichannel,0,0.01
1,1257.54,Urban,Multichannel,1,0.01
1,278.26,Surburban,Multichannel,1,0.01
9,159.93,Rural,Web,0,0.01
9,210.97,Surburban,Multichannel,0,0.01
8,618.3,Urban,Web,1,0.01
4,551.08,Urban,Phone,1,0.01
2,173.95,Surburban,Phone,0,0.01
10,88.19,Urban,Phone,1,0.01
10,554.28,Urban,Multichannel,1,0.01
1,573.98,Surburban,Multichannel,1,0.01
4,355.14,Rural,Multichannel,0,0.01
11,532.06,Urban,Phone,1,0.01
1,132.96,Surburban,Web,0,0.01
2,748.1,Rural,Phone,1,0.01
2,162.8,Surburban,Phone,0,0.01
11,277.08,Rural,Multichannel,0,0.01
3,1041.29,Surburban,Phone,1,0.01
11,95.37,Urban,Phone,1,0.01
1,95.66,Rural,Web,1,0.01
6,208.3,Urban,Web,1,0.01
5,47.45,Surburban,Phone,1,0.01
9,880.11,Rural,Web,1,0.01
3,230.84,Urban,Web,1,0.01
10,208.03,Urban,Multichannel,0,0.01
1,1178.41,Surburban,Web,1,0.01
5,152.83,Urban,Phone,1,0.01
7,94.78,Urban,Phone,1,0.01
5,61.04,Urban,Web,0,0.01
11,468.72,Surburban,Phone,1,0.01
1,182.35,Surburban,Phone,0,0.01
5,287.52,Surburban,Multichannel,1,0.01
10,38.85,Rural,Web,0,0.01
10,143.16,Urban,Web,1,0.01
3,211.31,Urban,Web,0,0.01
7,30.28,Urban,Phone,1,0.01
10,56.22,Surburban,Phone,0,0.01
10,172.79,Surburban,Web,1,0.01
7,554.22,Urban,Multichannel,1,0.01
1,248.43,Urban,Web,0,0.01
9,118.38,Surburban,Phone,0,0.01
3,584.37,Surburban,Multichannel,1,0.01
8,173.55,Surburban,Web,1,0.01
11,255.67,Surburban,Multichannel,0,0.01
9,441.16,Surburban,Multichannel,1,0.01
3,639.71,Urban,Web,1,0.01
10,235.22,Urban,Phone,1,0.01
1,123.34,Urban,Phone,1,0.01
5,418.3,Rural,Multichannel,1,0.01
4,524.47,Surburban,Phone,1,0.01
12,110.89,Surburban,Web,0,0.01
1,33.31,Urban,Web,0,0.01
1,152.4,Surburban,Web,1,0.01
2,430.53,Urban,Phone,1,0.01
1,511.51,Surburban,Phone,1,0.01
4,52.52,Urban,Web,0,0.01
7,264.97,Surburban,Multichannel,1,0.01
6,105.58,Urban,Web,0,0.01
10,201.9,Rural,Multichannel,0,0.01
6,55.96,Rural,Web,0,0.01
8,200.95,Urban,Web,1,0.01
3,270.32,Surburban,Multichannel,0,0.01
6,368.36,Surburban,Web,1,0.01
2,282.8,Urban,Phone,1,0.01
6,104.14,Rural,Web,1,0.01
4,132.36,Surburban,Web,1,0.01
7,41.77,Surburban,Web,0,0.01
2,822.99,Urban,Phone,1,0.01
7,43.11,Surburban,Web,1,0.01
6,69.99,Urban,Phone,0,0.01
1,600.84,Urban,Web,1,0.01
2,96.47,Urban,Web,1,0.01
10,187.56,Rural,Phone,0,0.01
7,352.14,Rural,Web,0,0.01
9,104.95,Urban,Phone,1,0.01
7,116.08,Urban,Phone,1,0.01
4,198.54,Surburban,Web,0,0.01
2,541.35,Rural,Phone,1,0.01
12,95.06,Surburban,Web,1,0.01
4,73.6,Urban,Web,1,0.01
9,57.89,Rural,Phone,0,0.01
6,392.88,Urban,Web,1,0.01
9,108.32,Urban,Phone,1,0.01
11,314.84,Rural,Multichannel,0,0.01
1,515.27,Urban,Multichannel,1,0.01
4,181.9,Urban,Phone,1,0.01
10,297.78,Surburban,Phone,0,0.01
5,267.75,Urban,Web,0,0.01
4,38.62,Rural,Web,0,0.01
1,200.33,Urban,Web,0,0.01
11,424.86,Surburban,Phone,0,0.01
7,52.48,Surburban,Web,0,0.01
10,171.51,Urban,Web,0,0.01
7,565.66,Surburban,Web,1,0.01
8,110.12,Rural,Phone,0,0.01
3,336.61,Rural,Multichannel,0,0.01
10,161.5,Rural,Web,0,0.01
10,162.23,Surburban,Phone,0,0.01
10,250.04,Urban,Multichannel,0,0.01
4,546.56,Urban,Web,1,0.01
11,146.71,Rural,Phone,1,0.01
11,146.61,Rural,Phone,1,0.01
12,466.96,Surburban,Multichannel,1,0.01
1,248.87,Urban,Web,0,0.01
5,749.38,Surburban,Web,1,0.01
10,138.15,Surburban,Web,1,0.01
2,646.85,Surburban,Web,1,0.01
5,167.51,Urban,Phone,1,0.01
7,89.76,Urban,Phone,0,0.01
1,216.19,Surburban,Web,0,0.01
1,738.67,Surburban,Multichannel,1,0.01
4,75.72,Surburban,Web,0,0.01
12,30.51,Surburban,Phone,1,0.01
1,561.35,Urban,Web,1,0.01
6,427.25,Urban,Web,1,0.01
12,99.32,Urban,Phone,1,0.01
11,136.75,Rural,Web,1,0.01
1,615.51,Surburban,Web,1,0.01
9,210.14,Surburban,Multichannel,1,0.01
9,281.15,Rural,Web,0,0.01
4,182.91,Surburban,Phone,0,0.01
11,87.6,Urban,Phone,0,0.01
7,53.37,Surburban,Phone,1,0.01
9,353.18,Urban,Phone,1,0.01
1,60.96,Rural,Phone,1,0.01
6,286.67,Urban,Multichannel,1,0.01
11,225.26,Urban,Multichannel,0,0.01
7,310.44,Rural,Multichannel,0,0.01
8,711.21,Rural,Multichannel,1,0.01
7,305.77,Urban,Phone,0,0.01
1,683.62,Urban,Multichannel,1,0.01
4,230.23,Urban,Phone,0,0.01
5,447.11,Surburban,Phone,1,0.01
1,287.62,Surburban,Phone,1,0.01
2,162.23,Surburban,Phone,0,0.01
9,117.42,Surburban,Phone,0,0.01
2,1259.54,Surburban,Multichannel,1,0.01
9,365.48,Surburban,Multichannel,0,0.01
3,105.72,Urban,Web,0,0.01
8,553.88,Rural,Multichannel,1,0.01
1,195.72,Surburban,Phone,0,0.01
9,371.97,Surburban,Web,0,0.01
11,181.32,Rural,Web,0,0.01
3,401.69,Rural,Phone,0,0.01
5,199.44,Surburban,Web,0,0.01
11,92.6,Surburban,Phone,1,0.01
4,36.27,Rural,Web,1,0.01
2,494.33,Urban,Web,0,0.01
2,96.4,Urban,Web,0,0.01
2,53.36,Surburban,Web,1,0.01
2,165.35,Rural,Phone,1,0.01
6,273.88,Surburban,Multichannel,1,0.01
2,267.2,Surburban,Phone,0,0.01
1,208.52,Urban,Phone,1,0.01
4,336.22,Urban,Phone,0,0.01
1,333.78,Rural,Phone,0,0.01
3,545.09,Rural,Web,1,0.01
10,296.97,Surburban,Web,0,0.01
6,43.25,Surburban,Web,1,0.01
7,382.71,Rural,Multichannel,0,0.01
9,649.68,Rural,Multichannel,1,0.01
3,282.32,Urban,Web,1,0.01
9,223.64,Urban,Multichannel,0,0.01
1,545.18,Urban,Multichannel,1,0.01
10,247.03,Urban,Multichannel,0,0.01
5,392.36,Rural,Multichannel,0,0.01
10,76.61,Urban,Phone,0,0.01
10,88.14,Urban,Web,0,0.01
10,56.76,Surburban,Phone,0,0.01
9,111.53,Surburban,Phone,0,0.01
3,33.57,Rural,Web,1,0.01
3,251.35,Rural,Phone,1,0.01
10,204.56,Urban,Multichannel,0,0.01
6,222.25,Urban,Web,1,0.01
11,191.94,Surburban,Web,0,0.01
10,498.13,Urban,Multichannel,1,0.01
8,945.47,Surburban,Web,1,0.01
8,79.06,Surburban,Web,0,0.01
5,78.2,Surburban,Web,0,0.01
10,410.2,Surburban,Phone,0,0.01
2,139.53,Surburban,Web,1,0.01
6,192.22,Urban,Phone,1,0.01
1,300.75,Urban,Phone,0,0.01
1,512.2,Surburban,Phone,1,0.01
6,208.71,Rural,Phone,0,0.01
10,444.59,Surburban,Multichannel,0,0.01
5,205.6,Rural,Phone,0,0.01
9,294.95,Surburban,Web,0,0.01
5,55.19,Surburban,Web,0,0.01
5,175.97,Surburban,Web,0,0.01
7,105.3,Surburban,Web,1,0.01
2,52.77,Urban,Web,1,0.01
9,203.29,Surburban,Web,1,0.01
6,175.46,Rural,Phone,0,0.01
4,371.5,Surburban,Phone,1,0.01
7,164.1,Urban,Phone,1,0.01
10,58.29,Rural,Web,0,0.01
1,173.64,Surburban,Phone,1,0.01
1,1273.04,Urban,Multichannel,1,0.01
1,535.32,Urban,Multichannel,1,0.01
10,204.51,Surburban,Web,0,0.01
1,176.88,Surburban,Phone,0,0.01
2,288.99,Rural,Web,1,0.01
1,968.82,Surburban,Web,1,0.01
1,612.82,Surburban,Web,1,0.01
10,800.95,Surburban,Web,1,0.01
4,110.2,Rural,Phone,0,0.01
2,555.91,Surburban,Web,1,0.01
1,272.76,Rural,Phone,1,0.01
6,164.88,Urban,Web,1,0.01
12,171.02,Rural,Phone,0,0.01
1,80.49,Urban,Phone,1,0.01
3,512.71,Urban,Multichannel,1,0.01
12,269.71,Urban,Web,0,0.01
9,135.37,Surburban,Web,1,0.01
3,172.17,Surburban,Web,1,0.01
5,129.95,Rural,Phone,1,0.01
8,151.23,Rural,Web,0,0.01
8,364.03,Urban,Phone,0,0.01
1,559.99,Surburban,Multichannel,1,0.01
1,173.21,Urban,Phone,1,0.01
1,653.11,Rural,Web,1,0.01
5,58.39,Urban,Web,0,0.01
12,156.23,Surburban,Web,0,0.01
5,181.16,Urban,Phone,0,0.01
4,144.54,Surburban,Web,1,0.01
1,545.98,Urban,Web,1,0.01
4,417.31,Rural,Phone,0,0.01
3,503.73,Rural,Multichannel,1,0.01
2,1018.16,Surburban,Multichannel,1,0.01
1,625.5,Surburban,Multichannel,1,0.01
2,545.64,Rural,Multichannel,1,0.01
2,93.1,Rural,Phone,0,0.01
8,99.34,Urban,Web,1,0.01
2,365.75,Urban,Multichannel,0,0.01
8,602.33,Urban,Web,1,0.01
4,138.78,Surburban,Phone,1,0.01
12,101.86,Surburban,Web,0,0.01
7,149.32,Rural,Phone,1,0.01
10,174.5,Urban,Phone,0,0.01
1,122.74,Surburban,Phone,1,0.01
10,75.66,Urban,Phone,1,0.01
10,176.18,Urban,Phone,0,0.01
5,101.67,Surburban,Web,0,0.01
1,102.29,Surburban,Web,0,0.01
10,814.22,Surburban,Phone,1,0.01
9,275.66,Rural,Multichannel,1,0.01
3,103.44,Surburban,Web,0,0.01
3,814.44,Surburban,Phone,1,0.01
3,1062.92,Surburban,Web,1,0.01
7,976.79,Surburban,Phone,1,0.01
5,360.75,Surburban,Web,0,0.01
7,371.09,Urban,Web,0,0.01
3,369.88,Surburban,Web,1,0.01
2,39.24,Urban,Web,1,0.01
7,128.8,Urban,Phone,1,0.01
9,379.06,Surburban,Phone,1,0.01
12,215.26,Rural,Phone,0,0.01
9,194.46,Surburban,Web,0,0.01
4,519.24,Rural,Multichannel,1,0.01
5,107.42,Surburban,Web,1,0.01
6,1180.64,Rural,Web,1,0.01
2,190.13,Urban,Phone,1,0.01
5,249.76,Urban,Web,1,0.01
10,250.81,Surburban,Web,1,0.01
12,142.85,Rural,Web,0,0.01
11,260.11,Surburban,Multichannel,1,0.01
11,422.76,Urban,Phone,0,0.01
2,152.42,Rural,Web,0,0.01
6,239.87,Urban,Phone,1,0.01
10,187.76,Rural,Phone,0,0.01
4,1466.51,Urban,Multichannel,1,0.01
4,39.0,Rural,Web,1,0.01
5,57.31,Urban,Web,0,0.01
5,44.25,Surburban,Phone,1,0.01
9,167.98,Surburban,Web,0,0.01
11,428.45,Urban,Phone,0,0.01
9,106.41,Urban,Phone,1,0.01
1,248.48,Urban,Multichannel,1,0.01
2,807.76,Rural,Multichannel,1,0.01
7,165.98,Rural,Phone,0,0.01
1,617.19,Rural,Phone,1,0.01
7,173.9,Urban,Phone,0,0.01
3,469.85,Rural,Multichannel,1,0.01
4,55.14,Urban,Web,1,0.01
9,158.21,Surburban,Phone,0,0.01
10,103.61,Rural,Web,1,0.01
1,72.21,Rural,Phone,1,0.01
2,54.97,Urban,Phone,1,0.01
4,399.71,Rural,Web,0,0.01
1,195.25,Surburban,Phone,1,0.01
2,583.53,Urban,Web,1,0.01
10,107.14,Urban,Web,1,0.01
5,551.56,Urban,Web,1,0.01
9,158.76,Rural,Web,0,0.01
4,266.78,Surburban,Phone,0,0.01
11,211.3,Rural,Web,0,0.01
5,40.67,Surburban,Web,1,0.01
1,94.37,Urban,Phone,1,0.01
1,217.22,Urban,Multichannel,1,0.01
11,152.98,Surburban,Web,0,0.01
4,614.13,Rural,Multichannel,1,0.01
5,1524.42,Surburban,Phone,1,0.01
10,170.51,Rural,Phone,0,0.01
10,40.1,Rural,Web,0,0.01
3,400.51,Rural,Multichannel,0,0.01
1,1208.54,Urban,Web,1,0.01
3,173.54,Surburban,Web,1,0.01
5,263.86,Surburban,Multichannel,1,0.01
1,53.41,Surburban,Web,1,0.01
6,92.45,Urban,Web,0,0.01
2,607.63,Urban,Multichannel,1,0.01
2,74.93,Surburban,Web,0,0.01
10,608.13,Urban,Web,1,0.01
9,608.23,Surburban,Web,1,0.01
12,174.4,Surburban,Web,0,0.01
12,121.61,Surburban,Web,1,0.01
5,179.14,Urban,Phone,1,0.01
1,72.0,Surburban,Phone,0,0.01
10,482.31,Rural,Web,0,0.01
1,1281.99,Urban,Phone,1,0.01
1,192.33,Surburban,Phone,0,0.01
1,76.52,Surburban,Phone,1,0.01
9,581.13,Surburban,Web,1,0.01
2,34.08,Urban,Web,1,0.01
3,738.99,Urban,Multichannel,1,0.01
7,54.56,Surburban,Web,0,0.01
4,375.26,Urban,Multichannel,1,0.01
10,30.61,Urban,Web,1,0.01
2,30.81,Urban,Web,0,0.01
9,512.88,Urban,Web,1,0.01
5,201.36,Surburban,Web,0,0.01
1,157.61,Surburban,Phone,0,0.01
2,266.79,Urban,Multichannel,1,0.01
1,521.26,Urban,Phone,1,0.01
10,278.38,Urban,Phone,0,0.01
9,172.02,Urban,Web,0,0.01
3,226.24,Urban,Web,1,0.01
10,88.85,Rural,Phone,1,0.01
4,266.99,Surburban,Multichannel,0,0.01
10,181.6,Rural,Phone,0,0.01
2,488.52,Surburban,Multichannel,1,0.01
4,61.02,Rural,Web,1,0.01
3,87.87,Rural,Phone,0,0.01
4,74.97,Urban,Phone,0,0.01
8,279.14,Surburban,Multichannel,0,0.01
7,294.42,Rural,Web,0,0.01
2,200.03,Rural,Phone,0,0.01
11,440.06,Urban,Multichannel,1,0.01
5,270.95,Surburban,Multichannel,1,0.01
6,108.39,Urban,Web,1,0.01
1,201.81,Rural,Phone,1,0.01
9,238.99,Urban,Multichannel,0,0.01
2,190.63,Surburban,Phone,1,0.01
1,486.33,Urban,Multichannel,0,0.01
2,182.07,Urban,Phone,0,0.01
2,179.02,Urban,Phone,0,0.01
1,251.9,Urban,Phone,1,0.01
12,116.84,Surburban,Web,0,0.01
12,277.19,Urban,Multichannel,1,0.01
2,39.23,Urban,Phone,0,0.01
2,926.7,Urban,Web,1,0.01
2,138.71,Surburban,Web,0,0.01
12,435.12,Urban,Web,1,0.01
5,40.06,Surburban,Web,1,0.01
1,365.54,Rural,Phone,0,0.01
8,494.88,Surburban,Web,1,0.01
11,358.04,Surburban,Phone,0,0.01
10,287.58,Surburban,Phone,0,0.01
1,65.21,Rural,Phone,1,0.01
12,87.37,Urban,Phone,1,0.01
4,298.47,Urban,Phone,1,0.01
11,110.21,Urban,Web,1,0.01
7,124.04,Urban,Phone,1,0.01
3,158.31,Rural,Phone,1,0.01
4,380.08,Rural,Web,0,0.01
1,812.72,Surburban,Multichannel,1,0.01
11,260.92,Rural,Phone,0,0.01
5,54.13,Surburban,Web,0,0.01
5,102.01,Urban,Web,0,0.01
6,41.33,Surburban,Web,0,0.01
2,372.85,Rural,Multichannel,1,0.01
6,110.0,Rural,Web,0,0.01
5,201.81,Rural,Phone,0,0.01
6,303.11,Rural,Phone,0,0.01
1,924.73,Surburban,Multichannel,1,0.01
1,388.61,Rural,Web,0,0.01
5,356.66,Surburban,Web,1,0.01
2,240.62,Surburban,Web,1,0.01
3,173.76,Surburban,Phone,0,0.01
3,286.75,Rural,Phone,0,0.01
3,347.56,Rural,Web,1,0.01
2,51.07,Urban,Web,0,0.01
5,180.36,Urban,Phone,1,0.01
2,208.29,Surburban,Phone,0,0.01
3,143.59,Surburban,Web,0,0.01
1,85.47,Rural,Phone,0,0.01
3,173.08,Surburban,Phone,1,0.01
1,260.35,Urban,Web,1,0.01
3,315.33,Urban,Phone,0,0.01
6,829.96,Urban,Multichannel,1,0.01
12,209.75,Surburban,Phone,1,0.01
1,535.43,Urban,Multichannel,1,0.01
3,51.58,Rural,Web,1,0.01
9,81.85,Rural,Phone,0,0.01
1,808.23,Urban,Multichannel,1,0.01
7,392.08,Surburban,Phone,0,0.01
11,283.09,Urban,Phone,0,0.01
4,187.56,Urban,Phone,1,0.01
5,245.53,Surburban,Phone,0,0.01
4,198.82,Urban,Web,1,0.01
6,75.44,Surburban,Phone,0,0.01
3,542.34,Rural,Web,1,0.01
12,213.32,Urban,Multichannel,0,0.01
5,40.7,Surburban,Web,1,0.01
7,442.87,Urban,Multichannel,0,0.01
10,97.15,Urban,Web,0,0.01
5,63.25,Urban,Web,0,0.01
3,69.24,Surburban,Web,1,0.01
7,132.35,Urban,Phone,1,0.01
1,302.03,Urban,Multichannel,0,0.01
10,204.13,Surburban,Phone,0,0.01
8,360.5,Rural,Multichannel,0,0.01
4,429.71,Surburban,Web,0,0.01
1,192.41,Surburban,Web,0,0.01
8,52.61,Surburban,Web,0,0.01
9,573.46,Urban,Web,1,0.01
1,70.43,Rural,Phone,1,0.01
12,236.07,Urban,Multichannel,1,0.01
10,275.94,Urban,Phone,0,0.01
2,543.15,Rural,Phone,1,0.01
9,389.05,Urban,Multichannel,0,0.01
12,157.96,Surburban,Web,0,0.01
8,40.53,Urban,Phone,1,0.01
5,160.49,Rural,Phone,0,0.01
10,54.54,Surburban,Web,1,0.01
2,734.57,Urban,Web,1,0.01
1,269.74,Urban,Phone,1,0.01
6,33.04,Rural,Web,0,0.01
4,59.36,Rural,Phone,1,0.01
3,340.58,Urban,Phone,0,0.01
12,84.96,Surburban,Phone,0,0.01
7,297.66,Surburban,Phone,1,0.01
12,270.94,Surburban,Multichannel,0,0.01
1,250.66,Urban,Phone,1,0.01
2,340.29,Rural,Web,0,0.01
1,195.12,Surburban,Phone,0,0.01
9,31.61,Rural,Web,1,0.01
1,362.46,Rural,Phone,0,0.01
7,431.99,Urban,Multichannel,0,0.01
2,1409.14,Surburban,Phone,1,0.01
9,109.16,Surburban,Web,0,0.01
3,654.32,Urban,Phone,1,0.01
2,277.58,Urban,Multichannel,1,0.01
10,39.93,Rural,Web,0,0.01
7,452.65,Rural,Multichannel,1,0.01
10,110.36,Urban,Web,1,0.01
2,554.06,Surburban,Phone,1,0.01
2,174.07,Surburban,Phone,1,0.01
5,903.6,Surburban,Multichannel,1,0.01
6,265.39,Surburban,Web,0,0.01
2,58.23,Urban,Phone,1,0.01
1,2765.98,Urban,Web,1,0.01
2,54.35,Rural,Phone,1,0.01
7,254.98,Urban,Multichannel,0,0.01
10,184.41,Urban,Web,0,0.01
8,169.8,Rural,Phone,1,0.01
8,240.82,Urban,Web,1,0.01
3,191.52,Urban,Web,0,0.01
3,285.42,Rural,Phone,0,0.01
2,87.38,Urban,Web,0,0.01
11,111.72,Urban,Web,1,0.01
1,636.78,Surburban,Multichannel,1,0.01
2,496.18,Rural,Web,1,0.01
1,203.92,Urban,Phone,0,0.01
9,570.31,Urban,Web,1,0.01
3,297.88,Rural,Phone,0,0.01
6,270.97,Surburban,Multichannel,1,0.01
8,849.3,Surburban,Multichannel,1,0.01
7,916.91,Surburban,Web,1,0.01
1,77.3,Urban,Web,0,0.01
2,1012.64,Urban,Multichannel,1,0.01
11,242.02,Urban,Multichannel,0,0.01
9,108.81,Rural,Web,0,0.01
5,58.63,Surburban,Web,0,0.01
9,926.04,Surburban,Phone,1,0.01
7,105.52,Surburban,Web,1,0.01
4,469.27,Rural,Web,0,0.01
2,272.14,Urban,Web,0,0.01
6,70.9,Urban,Phone,0,0.01
6,57.52,Surburban,Phone,0,0.01
11,252.63,Urban,Multichannel,0,0.01
10,141.74,Rural,Phone,1,0.01
8,627.88,Urban,Web,1,0.01
7,490.1,Urban,Web,0,0.01
12,103.42,Surburban,Web,0,0.01
4,481.23,Surburban,Web,0,0.01
8,77.01,Urban,Phone,1,0.01
1,290.06,Surburban,Multichannel,1,0.01
2,499.1,Surburban,Multichannel,1,0.01
5,347.8,Rural,Web,0,0.01
9,245.01,Urban,Multichannel,0,0.01
5,47.34,Rural,Web,1,0.01
3,396.96,Urban,Phone,1,0.01
1,67.68,Surburban,Phone,1,0.01
9,558.54,Rural,Multichannel,1,0.01
1,640.42,Rural,Multichannel,1,0.01
11,425.25,Surburban,Phone,0,0.01
4,484.9,Surburban,Multichannel,0,0.01
4,102.74,Rural,Phone,0,0.01
11,384.04,Surburban,Web,0,0.01
6,202.92,Rural,Web,1,0.01
4,238.89,Urban,Phone,0,0.01
7,108.07,Urban,Phone,1,0.01
1,143.11,Urban,Phone,1,0.01
4,169.32,Rural,Web,0,0.01
11,48.91,Urban,Web,0,0.01
3,822.84,Surburban,Multichannel,1,0.01
1,85.28,Urban,Phone,0,0.01
9,29.99,Rural,Web,1,0.01
10,153.65,Urban,Web,1,0.01
4,167.09,Rural,Web,0,0.01
11,247.07,Surburban,Web,1,0.01
1,81.34,Surburban,Phone,0,0.01
1,67.16,Rural,Phone,1,0.01
8,106.73,Rural,Web,1,0.01
9,156.55,Rural,Phone,0,0.01
6,444.83,Rural,Web,0,0.01
2,436.66,Rural,Phone,0,0.01
8,101.99,Surburban,Web,0,0.01
7,41.14,Surburban,Web,0,0.01
2,1000.15,Urban,Web,1,0.01
3,53.31,Rural,Phone,1,0.01
12,113.81,Surburban,Web,0,0.01
9,133.89,Surburban,Web,0,0.01
1,387.04,Surburban,Web,0,0.01
5,399.3,Urban,Phone,1,0.01
8,393.49,Surburban,Phone,0,0.01
1,490.05,Rural,Multichannel,1,0.01
11,209.91,Urban,Multichannel,0,0.01
1,1237.04,Urban,Phone,1,0.01
3,1619.37,Urban,Web,1,0.01
1,732.06,Surburban,Multichannel,1,0.01
8,143.77,Urban,Phone,1,0.01
